@relation 'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27'

@attribute snake_posX numeric
@attribute snake_posY numeric
@attribute food_posX numeric
@attribute food_posY numeric
@attribute good_move {RIGHT,LEFT,UP,DOWN}
@attribute previous_direction {1,2,3,4}
@attribute x_rel_pos {RIGHT,LEFT,SAME}
@attribute y_rel_pos {UP,DOWN,SAME}
@attribute direction {1,2,3,4}

@data
210,150,100,140,LEFT,4,LEFT,UP,1
210,140,100,140,LEFT,4,LEFT,SAME,1
200,140,100,140,LEFT,1,LEFT,SAME,4
190,140,100,140,LEFT,1,LEFT,SAME,4
180,140,100,140,LEFT,1,LEFT,SAME,4
170,140,100,140,LEFT,1,LEFT,SAME,4
160,140,100,140,LEFT,1,LEFT,SAME,4
150,140,100,140,LEFT,1,LEFT,SAME,4
140,140,100,140,LEFT,1,LEFT,SAME,4
130,140,100,140,LEFT,1,LEFT,SAME,4
120,140,100,140,LEFT,1,LEFT,SAME,4
110,140,100,140,LEFT,1,LEFT,SAME,4
100,140,340,130,UP,1,RIGHT,UP,4
100,150,340,130,RIGHT,4,RIGHT,UP,3
100,160,340,130,RIGHT,4,RIGHT,UP,3
100,170,340,130,RIGHT,4,RIGHT,UP,3
100,180,340,130,RIGHT,4,RIGHT,UP,3
100,190,340,130,RIGHT,4,RIGHT,UP,3
100,200,340,130,RIGHT,4,RIGHT,UP,3
100,210,340,130,RIGHT,4,RIGHT,UP,3
110,210,340,130,RIGHT,3,RIGHT,UP,2
120,210,340,130,RIGHT,3,RIGHT,UP,2
130,210,340,130,RIGHT,3,RIGHT,UP,2
140,210,340,130,RIGHT,3,RIGHT,UP,2
150,210,340,130,RIGHT,3,RIGHT,UP,2
160,210,340,130,RIGHT,3,RIGHT,UP,2
170,210,340,130,RIGHT,3,RIGHT,UP,2
180,210,340,130,RIGHT,3,RIGHT,UP,2
190,210,340,130,RIGHT,3,RIGHT,UP,2
200,210,340,130,RIGHT,3,RIGHT,UP,2
200,200,340,130,RIGHT,2,RIGHT,UP,1
200,190,340,130,RIGHT,2,RIGHT,UP,1
200,180,340,130,RIGHT,2,RIGHT,UP,1
200,170,340,130,RIGHT,2,RIGHT,UP,1
200,160,340,130,RIGHT,2,RIGHT,UP,1
200,150,340,130,RIGHT,2,RIGHT,UP,1
200,140,340,130,RIGHT,2,RIGHT,UP,1
200,130,340,130,RIGHT,2,RIGHT,SAME,1
210,130,340,130,RIGHT,1,RIGHT,SAME,2
220,130,340,130,RIGHT,1,RIGHT,SAME,2
230,130,340,130,RIGHT,1,RIGHT,SAME,2
240,130,340,130,RIGHT,1,RIGHT,SAME,2
250,130,340,130,RIGHT,1,RIGHT,SAME,2
260,130,340,130,RIGHT,1,RIGHT,SAME,2
270,130,340,130,RIGHT,1,RIGHT,SAME,2
280,130,340,130,RIGHT,1,RIGHT,SAME,2
290,130,340,130,RIGHT,1,RIGHT,SAME,2
300,130,340,130,RIGHT,1,RIGHT,SAME,2
310,130,340,130,RIGHT,1,RIGHT,SAME,2
320,130,340,130,RIGHT,1,RIGHT,SAME,2
330,130,340,130,RIGHT,1,RIGHT,SAME,2
340,130,140,390,DOWN,1,LEFT,DOWN,2
350,130,140,390,DOWN,1,LEFT,DOWN,2
350,140,140,390,LEFT,2,LEFT,DOWN,3
350,150,140,390,LEFT,2,LEFT,DOWN,3
350,160,140,390,LEFT,2,LEFT,DOWN,3
350,170,140,390,LEFT,2,LEFT,DOWN,3
350,180,140,390,LEFT,2,LEFT,DOWN,3
350,190,140,390,LEFT,2,LEFT,DOWN,3
340,190,140,390,LEFT,3,LEFT,DOWN,4
330,190,140,390,LEFT,3,LEFT,DOWN,4
320,190,140,390,LEFT,3,LEFT,DOWN,4
310,190,140,390,LEFT,3,LEFT,DOWN,4
310,200,140,390,LEFT,4,LEFT,DOWN,3
310,210,140,390,LEFT,4,LEFT,DOWN,3
310,220,140,390,LEFT,4,LEFT,DOWN,3
310,230,140,390,LEFT,4,LEFT,DOWN,3
310,240,140,390,LEFT,4,LEFT,DOWN,3
300,240,140,390,LEFT,3,LEFT,DOWN,4
290,240,140,390,LEFT,3,LEFT,DOWN,4
280,240,140,390,LEFT,3,LEFT,DOWN,4
270,240,140,390,LEFT,3,LEFT,DOWN,4
260,240,140,390,LEFT,3,LEFT,DOWN,4
260,250,140,390,LEFT,4,LEFT,DOWN,3
260,260,140,390,LEFT,4,LEFT,DOWN,3
260,270,140,390,LEFT,4,LEFT,DOWN,3
250,270,140,390,LEFT,3,LEFT,DOWN,4
240,270,140,390,LEFT,3,LEFT,DOWN,4
230,270,140,390,LEFT,3,LEFT,DOWN,4
220,270,140,390,LEFT,3,LEFT,DOWN,4
210,270,140,390,LEFT,3,LEFT,DOWN,4
210,280,140,390,LEFT,4,LEFT,DOWN,3
210,290,140,390,LEFT,4,LEFT,DOWN,3
210,300,140,390,LEFT,4,LEFT,DOWN,3
210,310,140,390,LEFT,4,LEFT,DOWN,3
210,320,140,390,LEFT,4,LEFT,DOWN,3
210,330,140,390,LEFT,4,LEFT,DOWN,3
210,340,140,390,LEFT,4,LEFT,DOWN,3
210,350,140,390,LEFT,4,LEFT,DOWN,3
210,360,140,390,LEFT,4,LEFT,DOWN,3
210,370,140,390,LEFT,4,LEFT,DOWN,3
210,380,140,390,LEFT,4,LEFT,DOWN,3
200,380,140,390,LEFT,3,LEFT,DOWN,4
190,380,140,390,LEFT,3,LEFT,DOWN,4
180,380,140,390,LEFT,3,LEFT,DOWN,4
170,380,140,390,LEFT,3,LEFT,DOWN,4
160,380,140,390,LEFT,3,LEFT,DOWN,4
150,380,140,390,LEFT,3,LEFT,DOWN,4
140,380,140,390,DOWN,3,SAME,DOWN,4
130,380,140,390,DOWN,3,RIGHT,DOWN,4
130,390,140,390,RIGHT,4,RIGHT,SAME,3
130,400,140,390,RIGHT,4,RIGHT,UP,3
130,410,140,390,RIGHT,4,RIGHT,UP,3
130,420,140,390,RIGHT,4,RIGHT,UP,3
130,430,140,390,RIGHT,4,RIGHT,UP,3
130,440,140,390,RIGHT,4,RIGHT,UP,3
130,450,140,390,RIGHT,4,RIGHT,UP,3
130,460,140,390,RIGHT,4,RIGHT,UP,3
140,460,140,390,UP,3,SAME,UP,2
140,450,140,390,UP,2,SAME,UP,1
140,440,140,390,UP,2,SAME,UP,1
140,430,140,390,UP,2,SAME,UP,1
140,420,140,390,UP,2,SAME,UP,1
140,410,140,390,UP,2,SAME,UP,1
140,400,140,390,UP,2,SAME,UP,1
140,390,20,140,RIGHT,2,LEFT,UP,1
150,390,20,140,RIGHT,1,LEFT,UP,2
160,390,20,140,RIGHT,1,LEFT,UP,2
170,390,20,140,RIGHT,1,LEFT,UP,2
180,390,20,140,RIGHT,1,LEFT,UP,2
190,390,20,140,UP,1,LEFT,UP,2
200,390,20,140,UP,1,LEFT,UP,2
210,390,20,140,UP,1,LEFT,UP,2
210,380,20,140,LEFT,2,LEFT,UP,1
210,370,20,140,LEFT,2,LEFT,UP,1
210,360,20,140,LEFT,2,LEFT,UP,1
210,350,20,140,LEFT,2,LEFT,UP,1
210,340,20,140,LEFT,2,LEFT,UP,1
210,330,20,140,LEFT,2,LEFT,UP,1
210,320,20,140,LEFT,2,LEFT,UP,1
210,310,20,140,LEFT,2,LEFT,UP,1
210,300,20,140,LEFT,2,LEFT,UP,1
210,290,20,140,LEFT,2,LEFT,UP,1
210,280,20,140,LEFT,2,LEFT,UP,1
210,270,20,140,LEFT,2,LEFT,UP,1
210,260,20,140,LEFT,2,LEFT,UP,1
210,250,20,140,LEFT,2,LEFT,UP,1
210,240,20,140,LEFT,2,LEFT,UP,1
210,230,20,140,LEFT,2,LEFT,UP,1
210,220,20,140,LEFT,2,LEFT,UP,1
210,210,20,140,LEFT,2,LEFT,UP,1
210,200,20,140,LEFT,2,LEFT,UP,1
210,190,20,140,LEFT,2,LEFT,UP,1
210,180,20,140,LEFT,2,LEFT,UP,1
210,170,20,140,LEFT,2,LEFT,UP,1
210,160,20,140,LEFT,2,LEFT,UP,1
200,160,20,140,LEFT,1,LEFT,UP,4
190,160,20,140,LEFT,1,LEFT,UP,4
180,160,20,140,LEFT,1,LEFT,UP,4
170,160,20,140,LEFT,1,LEFT,UP,4
160,160,20,140,LEFT,1,LEFT,UP,4
150,160,20,140,LEFT,1,LEFT,UP,4
140,160,20,140,LEFT,1,LEFT,UP,4
140,150,20,140,LEFT,4,LEFT,UP,1
130,150,20,140,LEFT,1,LEFT,UP,4
120,150,20,140,LEFT,1,LEFT,UP,4
110,150,20,140,LEFT,1,LEFT,UP,4
100,150,20,140,LEFT,1,LEFT,UP,4
90,150,20,140,LEFT,1,LEFT,UP,4
80,150,20,140,LEFT,1,LEFT,UP,4
70,150,20,140,LEFT,1,LEFT,UP,4
60,150,20,140,LEFT,1,LEFT,UP,4
50,150,20,140,LEFT,1,LEFT,UP,4
40,150,20,140,LEFT,1,LEFT,UP,4
30,150,20,140,LEFT,1,LEFT,UP,4
30,140,20,140,LEFT,4,LEFT,SAME,1
30,130,20,140,LEFT,4,LEFT,DOWN,1
30,120,20,140,LEFT,4,LEFT,DOWN,1
30,110,20,140,LEFT,4,LEFT,DOWN,1
30,100,20,140,LEFT,4,LEFT,DOWN,1
30,90,20,140,LEFT,4,LEFT,DOWN,1
30,80,20,140,LEFT,4,LEFT,DOWN,1
30,70,20,140,LEFT,4,LEFT,DOWN,1
30,60,20,140,LEFT,4,LEFT,DOWN,1
20,60,20,140,DOWN,1,SAME,DOWN,4
20,70,20,140,DOWN,4,SAME,DOWN,3
20,80,20,140,DOWN,4,SAME,DOWN,3
20,90,20,140,DOWN,4,SAME,DOWN,3
20,100,20,140,DOWN,4,SAME,DOWN,3
20,110,20,140,DOWN,4,SAME,DOWN,3
20,120,20,140,DOWN,4,SAME,DOWN,3
20,130,20,140,DOWN,4,SAME,DOWN,3
20,140,370,450,DOWN,4,RIGHT,DOWN,3
20,150,370,450,DOWN,4,RIGHT,DOWN,3
20,160,370,450,RIGHT,4,RIGHT,DOWN,3
20,170,370,450,RIGHT,4,RIGHT,DOWN,3
20,180,370,450,RIGHT,4,RIGHT,DOWN,3
20,190,370,450,RIGHT,4,RIGHT,DOWN,3
20,200,370,450,RIGHT,4,RIGHT,DOWN,3
30,200,370,450,RIGHT,3,RIGHT,DOWN,2
40,200,370,450,RIGHT,3,RIGHT,DOWN,2
50,200,370,450,RIGHT,3,RIGHT,DOWN,2
60,200,370,450,RIGHT,3,RIGHT,DOWN,2
70,200,370,450,RIGHT,3,RIGHT,DOWN,2
80,200,370,450,RIGHT,3,RIGHT,DOWN,2
90,200,370,450,RIGHT,3,RIGHT,DOWN,2
100,200,370,450,RIGHT,3,RIGHT,DOWN,2
110,200,370,450,RIGHT,3,RIGHT,DOWN,2
120,200,370,450,RIGHT,3,RIGHT,DOWN,2
130,200,370,450,RIGHT,3,RIGHT,DOWN,2
140,200,370,450,RIGHT,3,RIGHT,DOWN,2
150,200,370,450,RIGHT,3,RIGHT,DOWN,2
150,210,370,450,RIGHT,2,RIGHT,DOWN,3
150,220,370,450,RIGHT,2,RIGHT,DOWN,3
150,230,370,450,RIGHT,2,RIGHT,DOWN,3
150,240,370,450,RIGHT,2,RIGHT,DOWN,3
150,250,370,450,RIGHT,2,RIGHT,DOWN,3
150,260,370,450,RIGHT,2,RIGHT,DOWN,3
150,270,370,450,RIGHT,2,RIGHT,DOWN,3
150,280,370,450,RIGHT,2,RIGHT,DOWN,3
150,290,370,450,RIGHT,2,RIGHT,DOWN,3
150,300,370,450,RIGHT,2,RIGHT,DOWN,3
150,310,370,450,RIGHT,2,RIGHT,DOWN,3
150,320,370,450,RIGHT,2,RIGHT,DOWN,3
150,330,370,450,RIGHT,2,RIGHT,DOWN,3
150,340,370,450,RIGHT,2,RIGHT,DOWN,3
150,350,370,450,RIGHT,2,RIGHT,DOWN,3
150,360,370,450,RIGHT,2,RIGHT,DOWN,3
150,370,370,450,RIGHT,2,RIGHT,DOWN,3
150,380,370,450,RIGHT,2,RIGHT,DOWN,3
150,390,370,450,RIGHT,2,RIGHT,DOWN,3
150,400,370,450,RIGHT,2,RIGHT,DOWN,3
150,410,370,450,RIGHT,2,RIGHT,DOWN,3
150,420,370,450,RIGHT,2,RIGHT,DOWN,3
150,430,370,450,RIGHT,2,RIGHT,DOWN,3
160,430,370,450,RIGHT,3,RIGHT,DOWN,2
170,430,370,450,RIGHT,3,RIGHT,DOWN,2
180,430,370,450,RIGHT,3,RIGHT,DOWN,2
190,430,370,450,RIGHT,3,RIGHT,DOWN,2
200,430,370,450,RIGHT,3,RIGHT,DOWN,2
200,440,370,450,RIGHT,2,RIGHT,DOWN,3
200,450,370,450,RIGHT,2,RIGHT,SAME,3
210,450,370,450,RIGHT,3,RIGHT,SAME,2
220,450,370,450,RIGHT,3,RIGHT,SAME,2
230,450,370,450,RIGHT,3,RIGHT,SAME,2
240,450,370,450,RIGHT,3,RIGHT,SAME,2
250,450,370,450,RIGHT,3,RIGHT,SAME,2
260,450,370,450,RIGHT,3,RIGHT,SAME,2
270,450,370,450,RIGHT,3,RIGHT,SAME,2
280,450,370,450,RIGHT,3,RIGHT,SAME,2
290,450,370,450,RIGHT,3,RIGHT,SAME,2
300,450,370,450,RIGHT,3,RIGHT,SAME,2
310,450,370,450,RIGHT,3,RIGHT,SAME,2
320,450,370,450,RIGHT,3,RIGHT,SAME,2
330,450,370,450,RIGHT,3,RIGHT,SAME,2
340,450,370,450,RIGHT,3,RIGHT,SAME,2
350,450,370,450,RIGHT,3,RIGHT,SAME,2
360,450,370,450,RIGHT,3,RIGHT,SAME,2
370,450,440,140,RIGHT,3,RIGHT,UP,2
370,440,440,140,RIGHT,2,RIGHT,UP,1
370,430,440,140,RIGHT,2,RIGHT,UP,1
370,420,440,140,RIGHT,2,RIGHT,UP,1
370,410,440,140,RIGHT,2,RIGHT,UP,1
370,400,440,140,RIGHT,2,RIGHT,UP,1
370,390,440,140,RIGHT,2,RIGHT,UP,1
370,380,440,140,RIGHT,2,RIGHT,UP,1
370,370,440,140,RIGHT,2,RIGHT,UP,1
370,360,440,140,RIGHT,2,RIGHT,UP,1
380,360,440,140,RIGHT,1,RIGHT,UP,2
390,360,440,140,RIGHT,1,RIGHT,UP,2
400,360,440,140,RIGHT,1,RIGHT,UP,2
410,360,440,140,RIGHT,1,RIGHT,UP,2
410,350,440,140,RIGHT,2,RIGHT,UP,1
410,340,440,140,RIGHT,2,RIGHT,UP,1
410,330,440,140,RIGHT,2,RIGHT,UP,1
410,320,440,140,RIGHT,2,RIGHT,UP,1
410,310,440,140,RIGHT,2,RIGHT,UP,1
410,300,440,140,RIGHT,2,RIGHT,UP,1
420,300,440,140,RIGHT,1,RIGHT,UP,2
430,300,440,140,RIGHT,1,RIGHT,UP,2
430,290,440,140,RIGHT,2,RIGHT,UP,1
430,280,440,140,RIGHT,2,RIGHT,UP,1
430,270,440,140,RIGHT,2,RIGHT,UP,1
430,260,440,140,RIGHT,2,RIGHT,UP,1
430,250,440,140,RIGHT,2,RIGHT,UP,1
430,240,440,140,RIGHT,2,RIGHT,UP,1
440,240,440,140,UP,1,SAME,UP,2
440,230,440,140,UP,2,SAME,UP,1
440,220,440,140,UP,2,SAME,UP,1
440,210,440,140,UP,2,SAME,UP,1
440,200,440,140,UP,2,SAME,UP,1
440,190,440,140,UP,2,SAME,UP,1
440,180,440,140,UP,2,SAME,UP,1
440,170,440,140,UP,2,SAME,UP,1
440,160,440,140,UP,2,SAME,UP,1
440,150,440,140,UP,2,SAME,UP,1
440,140,160,330,LEFT,2,LEFT,DOWN,1
440,130,160,330,LEFT,2,LEFT,DOWN,1
430,130,160,330,LEFT,1,LEFT,DOWN,4
420,130,160,330,LEFT,1,LEFT,DOWN,4
410,130,160,330,LEFT,1,LEFT,DOWN,4
400,130,160,330,LEFT,1,LEFT,DOWN,4
390,130,160,330,LEFT,1,LEFT,DOWN,4
380,130,160,330,LEFT,1,LEFT,DOWN,4
380,140,160,330,LEFT,4,LEFT,DOWN,3
380,150,160,330,LEFT,4,LEFT,DOWN,3
380,160,160,330,LEFT,4,LEFT,DOWN,3
380,170,160,330,LEFT,4,LEFT,DOWN,3
380,180,160,330,LEFT,4,LEFT,DOWN,3
380,190,160,330,LEFT,4,LEFT,DOWN,3
380,200,160,330,LEFT,4,LEFT,DOWN,3
380,210,160,330,LEFT,4,LEFT,DOWN,3
380,220,160,330,LEFT,4,LEFT,DOWN,3
380,230,160,330,LEFT,4,LEFT,DOWN,3
380,240,160,330,LEFT,4,LEFT,DOWN,3
380,250,160,330,LEFT,4,LEFT,DOWN,3
380,260,160,330,LEFT,4,LEFT,DOWN,3
380,270,160,330,LEFT,4,LEFT,DOWN,3
380,280,160,330,LEFT,4,LEFT,DOWN,3
380,290,160,330,LEFT,4,LEFT,DOWN,3
380,300,160,330,LEFT,4,LEFT,DOWN,3
380,310,160,330,LEFT,4,LEFT,DOWN,3
370,310,160,330,LEFT,3,LEFT,DOWN,4
360,310,160,330,LEFT,3,LEFT,DOWN,4
350,310,160,330,LEFT,3,LEFT,DOWN,4
340,310,160,330,LEFT,3,LEFT,DOWN,4
330,310,160,330,LEFT,3,LEFT,DOWN,4
320,310,160,330,LEFT,3,LEFT,DOWN,4
310,310,160,330,LEFT,3,LEFT,DOWN,4
300,310,160,330,LEFT,3,LEFT,DOWN,4
300,320,160,330,LEFT,4,LEFT,DOWN,3
290,320,160,330,LEFT,3,LEFT,DOWN,4
280,320,160,330,LEFT,3,LEFT,DOWN,4
270,320,160,330,LEFT,3,LEFT,DOWN,4
260,320,160,330,LEFT,3,LEFT,DOWN,4
250,320,160,330,LEFT,3,LEFT,DOWN,4
240,320,160,330,LEFT,3,LEFT,DOWN,4
230,320,160,330,LEFT,3,LEFT,DOWN,4
230,330,160,330,LEFT,4,LEFT,SAME,3
220,330,160,330,LEFT,3,LEFT,SAME,4
210,330,160,330,LEFT,3,LEFT,SAME,4
200,330,160,330,LEFT,3,LEFT,SAME,4
190,330,160,330,LEFT,3,LEFT,SAME,4
180,330,160,330,LEFT,3,LEFT,SAME,4
170,330,160,330,LEFT,3,LEFT,SAME,4
160,330,470,110,UP,3,RIGHT,UP,4
150,330,470,110,UP,3,RIGHT,UP,4
140,330,470,110,UP,3,RIGHT,UP,4
140,320,470,110,RIGHT,4,RIGHT,UP,1
140,310,470,110,RIGHT,4,RIGHT,UP,1
140,300,470,110,RIGHT,4,RIGHT,UP,1
140,290,470,110,RIGHT,4,RIGHT,UP,1
140,280,470,110,RIGHT,4,RIGHT,UP,1
140,270,470,110,RIGHT,4,RIGHT,UP,1
150,270,470,110,RIGHT,1,RIGHT,UP,2
160,270,470,110,RIGHT,1,RIGHT,UP,2
170,270,470,110,RIGHT,1,RIGHT,UP,2
180,270,470,110,RIGHT,1,RIGHT,UP,2
190,270,470,110,RIGHT,1,RIGHT,UP,2
200,270,470,110,RIGHT,1,RIGHT,UP,2
210,270,470,110,RIGHT,1,RIGHT,UP,2
220,270,470,110,RIGHT,1,RIGHT,UP,2
230,270,470,110,RIGHT,1,RIGHT,UP,2
240,270,470,110,RIGHT,1,RIGHT,UP,2
250,270,470,110,RIGHT,1,RIGHT,UP,2
260,270,470,110,RIGHT,1,RIGHT,UP,2
270,270,470,110,RIGHT,1,RIGHT,UP,2
280,270,470,110,RIGHT,1,RIGHT,UP,2
290,270,470,110,RIGHT,1,RIGHT,UP,2
300,270,470,110,RIGHT,1,RIGHT,UP,2
310,270,470,110,RIGHT,1,RIGHT,UP,2
320,270,470,110,RIGHT,1,RIGHT,UP,2
330,270,470,110,RIGHT,1,RIGHT,UP,2
340,270,470,110,RIGHT,1,RIGHT,UP,2
350,270,470,110,RIGHT,1,RIGHT,UP,2
360,270,470,110,RIGHT,1,RIGHT,UP,2
370,270,470,110,RIGHT,1,RIGHT,UP,2
380,270,470,110,RIGHT,1,RIGHT,UP,2
390,270,470,110,RIGHT,1,RIGHT,UP,2
400,270,470,110,RIGHT,1,RIGHT,UP,2
410,270,470,110,RIGHT,1,RIGHT,UP,2
420,270,470,110,RIGHT,1,RIGHT,UP,2
430,270,470,110,RIGHT,1,RIGHT,UP,2
440,270,470,110,RIGHT,1,RIGHT,UP,2
450,270,470,110,RIGHT,1,RIGHT,UP,2
460,270,470,110,RIGHT,1,RIGHT,UP,2
470,270,470,110,UP,1,SAME,UP,2
470,260,470,110,UP,2,SAME,UP,1
470,250,470,110,UP,2,SAME,UP,1
470,240,470,110,UP,2,SAME,UP,1
470,230,470,110,UP,2,SAME,UP,1
470,220,470,110,UP,2,SAME,UP,1
470,210,470,110,UP,2,SAME,UP,1
470,200,470,110,UP,2,SAME,UP,1
470,190,470,110,UP,2,SAME,UP,1
470,180,470,110,UP,2,SAME,UP,1
470,170,470,110,UP,2,SAME,UP,1
470,160,470,110,UP,2,SAME,UP,1
470,150,470,110,UP,2,SAME,UP,1
470,140,470,110,UP,2,SAME,UP,1
470,130,470,110,UP,2,SAME,UP,1
470,120,470,110,UP,2,SAME,UP,1
470,110,210,140,LEFT,2,LEFT,DOWN,1
460,110,210,140,LEFT,1,LEFT,DOWN,4
450,110,210,140,LEFT,1,LEFT,DOWN,4
440,110,210,140,LEFT,1,LEFT,DOWN,4
430,110,210,140,LEFT,1,LEFT,DOWN,4
420,110,210,140,LEFT,1,LEFT,DOWN,4
410,110,210,140,LEFT,1,LEFT,DOWN,4
400,110,210,140,LEFT,1,LEFT,DOWN,4
390,110,210,140,LEFT,1,LEFT,DOWN,4
380,110,210,140,LEFT,1,LEFT,DOWN,4
380,120,210,140,LEFT,4,LEFT,DOWN,3
380,130,210,140,LEFT,4,LEFT,DOWN,3
370,130,210,140,LEFT,3,LEFT,DOWN,4
360,130,210,140,LEFT,3,LEFT,DOWN,4
350,130,210,140,LEFT,3,LEFT,DOWN,4
340,130,210,140,LEFT,3,LEFT,DOWN,4
340,140,210,140,LEFT,4,LEFT,SAME,3
340,150,210,140,LEFT,4,LEFT,UP,3
330,150,210,140,LEFT,3,LEFT,UP,4
320,150,210,140,LEFT,3,LEFT,UP,4
310,150,210,140,LEFT,3,LEFT,UP,4
300,150,210,140,LEFT,3,LEFT,UP,4
290,150,210,140,LEFT,3,LEFT,UP,4
280,150,210,140,LEFT,3,LEFT,UP,4
270,150,210,140,LEFT,3,LEFT,UP,4
260,150,210,140,LEFT,3,LEFT,UP,4
250,150,210,140,LEFT,3,LEFT,UP,4
240,150,210,140,LEFT,3,LEFT,UP,4
230,150,210,140,LEFT,3,LEFT,UP,4
220,150,210,140,LEFT,3,LEFT,UP,4
220,140,210,140,LEFT,4,LEFT,SAME,1
220,130,210,140,LEFT,4,LEFT,DOWN,1
220,120,210,140,LEFT,4,LEFT,DOWN,1
220,110,210,140,LEFT,4,LEFT,DOWN,1
220,100,210,140,LEFT,4,LEFT,DOWN,1
210,100,210,140,DOWN,1,SAME,DOWN,4
200,100,210,140,DOWN,1,RIGHT,DOWN,4
190,100,210,140,DOWN,1,RIGHT,DOWN,4
190,110,210,140,RIGHT,4,RIGHT,DOWN,3
190,120,210,140,RIGHT,4,RIGHT,DOWN,3
190,130,210,140,RIGHT,4,RIGHT,DOWN,3
190,140,210,140,RIGHT,4,RIGHT,SAME,3
190,150,210,140,RIGHT,4,RIGHT,UP,3
190,160,210,140,RIGHT,4,RIGHT,UP,3
190,170,210,140,RIGHT,4,RIGHT,UP,3
190,180,210,140,RIGHT,4,RIGHT,UP,3
190,190,210,140,RIGHT,4,RIGHT,UP,3
190,200,210,140,RIGHT,4,RIGHT,UP,3
190,210,210,140,RIGHT,4,RIGHT,UP,3
190,220,210,140,RIGHT,4,RIGHT,UP,3
190,230,210,140,RIGHT,4,RIGHT,UP,3
190,240,210,140,RIGHT,4,RIGHT,UP,3
190,250,210,140,RIGHT,4,RIGHT,UP,3
190,260,210,140,RIGHT,4,RIGHT,UP,3
200,260,210,140,RIGHT,3,RIGHT,UP,2
210,260,210,140,UP,3,SAME,UP,2
210,250,210,140,UP,2,SAME,UP,1
210,240,210,140,UP,2,SAME,UP,1
210,230,210,140,UP,2,SAME,UP,1
210,220,210,140,UP,2,SAME,UP,1
210,210,210,140,UP,2,SAME,UP,1
210,200,210,140,UP,2,SAME,UP,1
210,190,210,140,UP,2,SAME,UP,1
210,180,210,140,UP,2,SAME,UP,1
210,170,210,140,UP,2,SAME,UP,1
210,160,210,140,UP,2,SAME,UP,1
210,150,210,140,UP,2,SAME,UP,1
210,140,110,330,LEFT,2,LEFT,DOWN,1
220,140,110,330,DOWN,1,LEFT,DOWN,2
230,140,110,330,DOWN,1,LEFT,DOWN,2
240,140,110,330,DOWN,1,LEFT,DOWN,2
250,140,110,330,DOWN,1,LEFT,DOWN,2
260,140,110,330,DOWN,1,LEFT,DOWN,2
270,140,110,330,DOWN,1,LEFT,DOWN,2
280,140,110,330,DOWN,1,LEFT,DOWN,2
290,140,110,330,DOWN,1,LEFT,DOWN,2
290,150,110,330,LEFT,2,LEFT,DOWN,3
290,160,110,330,LEFT,2,LEFT,DOWN,3
290,170,110,330,LEFT,2,LEFT,DOWN,3
290,180,110,330,LEFT,2,LEFT,DOWN,3
290,190,110,330,LEFT,2,LEFT,DOWN,3
290,200,110,330,LEFT,2,LEFT,DOWN,3
290,210,110,330,LEFT,2,LEFT,DOWN,3
290,220,110,330,LEFT,2,LEFT,DOWN,3
290,230,110,330,LEFT,2,LEFT,DOWN,3
290,240,110,330,LEFT,2,LEFT,DOWN,3
290,250,110,330,LEFT,2,LEFT,DOWN,3
290,260,110,330,LEFT,2,LEFT,DOWN,3
290,270,110,330,LEFT,2,LEFT,DOWN,3
290,280,110,330,LEFT,2,LEFT,DOWN,3
290,290,110,330,LEFT,2,LEFT,DOWN,3
290,300,110,330,LEFT,2,LEFT,DOWN,3
290,310,110,330,LEFT,2,LEFT,DOWN,3
290,320,110,330,LEFT,2,LEFT,DOWN,3
290,330,110,330,LEFT,2,LEFT,SAME,3
280,330,110,330,LEFT,3,LEFT,SAME,4
270,330,110,330,LEFT,3,LEFT,SAME,4
260,330,110,330,LEFT,3,LEFT,SAME,4
250,330,110,330,LEFT,3,LEFT,SAME,4
240,330,110,330,LEFT,3,LEFT,SAME,4
230,330,110,330,LEFT,3,LEFT,SAME,4
220,330,110,330,LEFT,3,LEFT,SAME,4
210,330,110,330,LEFT,3,LEFT,SAME,4
200,330,110,330,LEFT,3,LEFT,SAME,4
190,330,110,330,LEFT,3,LEFT,SAME,4
180,330,110,330,LEFT,3,LEFT,SAME,4
170,330,110,330,LEFT,3,LEFT,SAME,4
160,330,110,330,LEFT,3,LEFT,SAME,4
150,330,110,330,LEFT,3,LEFT,SAME,4
140,330,110,330,LEFT,3,LEFT,SAME,4
130,330,110,330,LEFT,3,LEFT,SAME,4
120,330,110,330,LEFT,3,LEFT,SAME,4
110,330,260,170,UP,3,RIGHT,UP,4
100,330,260,170,UP,3,RIGHT,UP,4
100,320,260,170,RIGHT,4,RIGHT,UP,1
100,310,260,170,RIGHT,4,RIGHT,UP,1
100,300,260,170,RIGHT,4,RIGHT,UP,1
100,290,260,170,RIGHT,4,RIGHT,UP,1
100,280,260,170,RIGHT,4,RIGHT,UP,1
100,270,260,170,RIGHT,4,RIGHT,UP,1
100,260,260,170,RIGHT,4,RIGHT,UP,1
100,250,260,170,RIGHT,4,RIGHT,UP,1
100,240,260,170,RIGHT,4,RIGHT,UP,1
100,230,260,170,RIGHT,4,RIGHT,UP,1
100,220,260,170,RIGHT,4,RIGHT,UP,1
100,210,260,170,RIGHT,4,RIGHT,UP,1
100,200,260,170,RIGHT,4,RIGHT,UP,1
100,190,260,170,RIGHT,4,RIGHT,UP,1
